Aircraft Type,"Fuel Consumption, SAR (kg/km/seat)",Master Emission Calculator (kg/km/seat),Travel Cost by Airplane (AUD),Empty Weight (kg) (normalized),Maximum Takeoff Weight (kg) (normalized),Maximum Landing Weight (kg) (normalized),Cargo Capacity (kg) (normalized),Cargo Capacity (cu ft)
Airbus A320,0.01834,0.02174,7.7945,83.05524116,329.6716067,196.2017862,190.3557875,41.92858756
Airbus A320,0.01834,0.02174,7.7945,233.1297391,1042.517339,702.8541456,213.2941886,46.98109881
Airbus A320,0.01834,0.02174,7.7945,279.2049065,1021.343426,480.4698734,192.210657,42.33714912
Airbus A320,0.01834,0.02174,7.7945,715.6283642,2930.338131,1376.667095,331.5164892,73.02125313
Airbus A320,0.01834,0.02174,7.7945,573.5634005,2552.118374,976.0660857,158.9206709,35.00455306
Airbus A320,0.01834,0.02174,7.7945,178.0852381,524.7970617,479.4202334,64.2276049,14.14704954
Airbus A320,0.01834,0.02174,7.7945,613.7694959,1125.109289,1019.084725,201.6021616,44.40576247
Airbus A320,0.01834,0.02174,7.7945,373.0207003,1465.399251,1331.133805,175.6962538,38.69961537
Airbus A320,0.01834,0.02174,7.7945,15.10828114,50.55577459,48.71088704,187.0989562,41.21122383
Airbus A320,0.01834,0.02174,7.7945,57.70001229,184.1804913,125.833912,26.12613397,5.754655059
Airbus A320,0.01834,0.02174,7.7945,3147.520732,7010.042157,6521.272797,55.37659103,12.19748701
Airbus A320,0.01834,0.02174,7.7945,301.2949165,1008.746256,319.596274,18.15468672,3.998829674
Airbus A320,0.01834,0.02174,7.7945,487.1484383,1249.201117,954.7475521,256.5411977,56.50687174
Airbus A320,0.01834,0.02174,7.7945,819.7367614,1395.087088,961.8816518,203.6486369,44.85652795
Airbus A320,0.01834,0.02174,7.7945,427.4215509,2120.385651,2004.010871,238.1080546,52.44670806
Airbus A320,0.01834,0.02174,7.7945,1122.667253,1859.7071,1507.129512,403.1155265,88.79196619
Airbus A320,0.01834,0.02174,7.7945,408.0712693,1197.183172,498.0123899,26.53242051,5.844145487
Airbus A320,0.01834,0.02174,7.7945,1015.691625,4361.804224,1932.734857,272.2888158,59.97551009
Airbus A320,0.01834,0.02174,7.7945,43.93900685,110.0591969,65.28707967,134.8317348,29.69862
Airbus A320,0.01834,0.02174,7.7945,265.3613007,705.7420124,500.9452206,26.32592907,5.798662791
Airbus A320,0.01834,0.02174,7.7945,690.6920648,1865.314538,1172.459364,177.2924852,39.05120819
Airbus A320,0.01834,0.02174,7.7945,323.8338728,836.8073132,575.2234033,146.3335658,32.23206295
Airbus A320,0.01834,0.02174,7.7945,84.07686344,272.1345501,191.4454157,178.2203142,39.25557581
Airbus A320,0.01834,0.02174,7.7945,195.3963958,542.4544316,424.6912201,116.3676049,25.63163104
Airbus A320,0.01834,0.02174,7.7945,1122.335358,1517.64017,1514.235167,459.3487725,101.1781437
Airbus A320,0.01834,0.02174,7.7945,2708.011497,11923.55584,8980.231555,480.4179212,105.8189254
Airbus A320,0.01834,0.02174,7.7945,2724.006939,10653.34247,8180.030624,473.4599729,104.2863376
Airbus A320,0.01834,0.02174,7.7945,132.4239127,532.7719351,206.7154618,116.2413411,25.60381963
Airbus A320,0.01834,0.02174,7.7945,195.0610172,229.1363845,215.83247,97.12785994,21.39380175
Airbus A320,0.01834,0.02174,7.7945,345.5175487,1626.82104,540.3356029,140.2739853,30.89735359
Airbus A320,0.01834,0.02174,7.7945,865.5607463,2815.582602,1854.016925,204.2325713,44.98514786
Airbus A320,0.01834,0.02174,7.7945,658.9104918,1576.04932,1457.850976,48.36337246,10.65272521
Airbus A320,0.01834,0.02174,7.7945,551.252471,1042.948509,646.2114506,257.2496981,56.6629291
Airbus A320,0.01834,0.02174,7.7945,332.4979067,904.0844865,852.6254521,46.19516469,10.17514641
Airbus A320,0.01834,0.02174,7.7945,619.0625712,1196.805304,900.1043741,113.2472404,24.94432608
Airbus A320,0.01834,0.02174,7.7945,598.5872145,1466.974086,1209.9209,4.091753078,0.901267198
Airbus A320,0.01834,0.02174,7.7945,2348.038886,9609.192933,9217.136616,382.5942183,84.27185425
Airbus A320,0.01834,0.02174,7.7945,557.9235647,1793.422142,683.1340901,236.7785692,52.15386987
Airbus A320,0.01834,0.02174,7.7945,1339.187047,6365.944993,2943.328425,684.7838206,150.8334407
Airbus A320,0.01834,0.02174,7.7945,556.7202662,1890.436461,821.2533023,95.24860257,20.97986841
Airbus A320,0.01834,0.02174,7.7945,463.5084482,1113.655776,944.4908248,5.981739756,1.317563823
Airbus A320,0.01834,0.02174,7.7945,446.0813516,1045.7397,727.9956579,3.625471011,0.798561897
Airbus A320,0.01834,0.02174,7.7945,34.51198203,109.2351705,52.83016479,230.1785741,50.70012645
Airbus A320,0.01834,0.02174,7.7945,1375.024876,1628.039605,1478.104107,680.0522115,149.791236
Airbus A320,0.01834,0.02174,7.7945,73.59321682,319.2565895,164.7088962,19.46248168,4.286890238
Airbus A320,0.01834,0.02174,7.7945,837.0984396,1997.801328,1591.744251,534.0146066,117.6243627
Airbus A320,0.01834,0.02174,7.7945,503.7419774,1763.576431,1580.806235,21.25540405,4.681807059
Airbus A320,0.01834,0.02174,7.7945,73.17884978,279.8739544,84.09423878,20.46667406,4.508077987
Airbus A320,0.01834,0.02174,7.7945,2769.990924,5350.314837,4459.958249,160.2144574,35.28952806
Airbus A320,0.01834,0.02174,7.7945,659.1125017,1103.285302,784.059104,113.370183,24.97140595
Airbus A320,0.01834,0.02174,7.7945,509.478305,1326.683614,738.0444732,133.299668,29.36116035
Airbus A320,0.01834,0.02174,7.7945,1303.510965,3414.573089,2690.632628,206.9218126,45.57749176
Airbus A320,0.01834,0.02174,7.7945,304.9621945,664.5046426,663.9617463,195.9064563,43.15120183
Airbus A320,0.01834,0.02174,7.7945,224.5841001,638.1307832,521.9167198,243.0128077,53.52705015
Airbus A320,0.01834,0.02174,7.7945,1054.365571,2460.159909,1811.02697,216.453219,47.67692048
Airbus A320,0.01834,0.02174,7.7945,3.729258522,8.820187922,6.08316127,135.0926133,29.75608222
Airbus A320,0.01834,0.02174,7.7945,331.3163834,571.3269524,440.2839802,293.3406685,64.61248205
Airbus A320,0.01834,0.02174,7.7945,737.4321514,2996.817972,2128.511786,387.319895,85.3127522
Airbus A320,0.01834,0.02174,7.7945,558.457853,870.3917439,728.4460144,33.48001489,7.374452619
Airbus A320,0.01834,0.02174,7.7945,269.8326833,1201.915034,854.5800337,15.13112375,3.332846641
Airbus A320,0.01834,0.02174,7.7945,16.64712127,77.99039114,62.80921646,275.416807,60.66449493
Airbus A320,0.01834,0.02174,7.7945,1310.283644,4214.832541,3093.045102,226.7934016,49.95449374
Airbus A320,0.01834,0.02174,7.7945,526.7533134,2111.505064,2084.162629,188.3007904,41.47594502
Airbus A320,0.01834,0.02174,7.7945,179.4115043,738.0624721,182.0838539,287.0296103,63.22238112
Airbus A320,0.01834,0.02174,7.7945,21.65911861,68.11939373,50.50868363,8.771307964,1.932006159
Airbus A320,0.01834,0.02174,7.7945,434.6060715,1544.735833,649.1411324,60.28808306,13.27931345
Airbus A320,0.01834,0.02174,7.7945,418.6982388,431.2002439,428.8591246,101.2209762,22.29536921
Airbus A320,0.01834,0.02174,7.7945,665.083054,2438.185886,1134.550918,8.90758464,1.962023048
Airbus A320,0.01834,0.02174,7.7945,1294.36363,2186.800286,1808.689153,612.8001397,134.9780043
Airbus A320,0.01834,0.02174,7.7945,185.4271523,748.0144717,602.6980328,14.20308473,3.12843276
Airbus A320,0.01834,0.02174,7.7945,544.291888,2416.631831,984.2882476,184.5629488,40.65263189
Airbus A320,0.01834,0.02174,7.7945,335.9456222,1578.832795,1236.054216,131.5152624,28.96811947
Airbus A320,0.01834,0.02174,7.7945,1164.453801,5416.585662,3939.116731,29.75299573,6.553523289
Airbus A320,0.01834,0.02174,7.7945,642.2030458,1916.15431,1693.780277,187.1635168,41.22544423
Airbus A320,0.01834,0.02174,7.7945,433.1341809,974.4173425,618.8209663,161.1641897,35.4987202
Airbus A320,0.01834,0.02174,7.7945,640.6370824,1046.447461,985.259598,140.2308235,30.88784659
Airbus A320,0.01834,0.02174,7.7945,869.9768628,2104.340954,1114.513459,100.7403819,22.18951143
Airbus A320,0.01834,0.02174,7.7945,1556.871532,3023.337673,2951.134264,509.7057162,112.2699815
Airbus A320,0.01834,0.02174,7.7945,245.1879119,719.4726862,671.6210966,375.5750961,82.72579209
Airbus A320,0.01834,0.02174,7.7945,715.7555781,1803.015479,1348.09302,387.3011444,85.30862211
Airbus A320,0.01834,0.02174,7.7945,108.4276746,167.9471819,130.0104137,47.39216703,10.43880331
Airbus A320,0.01834,0.02174,7.7945,341.6691722,1226.51242,1095.674896,154.4436024,34.01841463
Airbus A320,0.01834,0.02174,7.7945,642.8599053,2152.233023,960.7899637,228.9296699,50.42503742
Airbus A320,0.01834,0.02174,7.7945,790.3162142,2707.533174,2156.518981,246.9769374,54.40020648
Airbus A320,0.01834,0.02174,7.7945,571.5406711,707.6590453,606.8138612,37.03315694,8.157083026
Airbus A320,0.01834,0.02174,7.7945,1204.724051,5904.7549,1458.305329,129.7525955,28.57986685
Airbus A320,0.01834,0.02174,7.7945,1163.464971,5724.936292,5274.698067,19.24843471,4.239743328
Airbus A320,0.01834,0.02174,7.7945,532.061738,1495.283328,1015.818827,47.75182808,10.51802381
Airbus A320,0.01834,0.02174,7.7945,973.4597351,1218.927068,1177.807661,532.1439339,117.2123202
Airbus A320,0.01834,0.02174,7.7945,488.5733582,1152.971611,640.3956099,27.85767625,6.136052037
Airbus A320,0.01834,0.02174,7.7945,886.1700868,3805.524541,2541.661666,605.1974331,133.3033994
Airbus A320,0.01834,0.02174,7.7945,320.1425729,850.7425502,419.8491599,174.5633568,38.45007859
Airbus A320,0.01834,0.02174,7.7945,7.539801986,13.22494404,11.05311863,91.65099938,20.1874448
Airbus A320,0.01834,0.02174,7.7945,100.16395,154.0018508,143.8331041,846.5631904,186.4676631
Airbus A320,0.01834,0.02174,7.7945,1277.052101,5819.945708,3683.941749,654.5157465,144.166464
Airbus A320,0.01834,0.02174,7.7945,115.1022183,136.630785,116.9330667,146.2003306,32.20271599
Airbus A320,0.01834,0.02174,7.7945,756.4282451,892.765266,817.5113075,154.5787352,34.04817956
Airbus A320,0.01834,0.02174,7.7945,686.3171872,771.6428806,725.8521185,140.6414376,30.97829022
Airbus A320,0.01834,0.02174,7.7945,410.1897841,999.1485621,988.5318401,41.37680173,9.11383298
Airbus A320,0.01834,0.02174,7.7945,1261.251749,4880.789205,1782.398253,386.1231361,85.04914892
Airbus A320,0.01834,0.02174,7.7945,31.92557465,80.28248862,76.42422661,172.0694203,37.90075337
Airbus A320,0.01834,0.02174,7.7945,952.2505595,1653.72612,1352.992186,129.6649955,28.5605717
Airbus A320,0.01834,0.02174,7.7945,1342.140119,5342.283047,2393.8618,667.0149936,146.9196021
Airbus A320,0.01834,0.02174,7.7945,603.6936179,1027.448739,842.8138965,18.42802706,4.059036797
Airbus A320,0.01834,0.02174,7.7945,1510.227053,5208.087719,1910.176948,310.3313449,68.35492178
Airbus A320,0.01834,0.02174,7.7945,459.8752855,1584.894942,532.8086818,5.909044086,1.301551561
Airbus A320,0.01834,0.02174,7.7945,555.0706917,1619.142299,1024.866658,69.60783855,15.33212303
Airbus A320,0.01834,0.02174,7.7945,152.2080499,602.1273689,538.0688124,135.0431003,29.74517628
Airbus A320,0.01834,0.02174,7.7945,620.5423179,1428.25677,1253.620051,109.5151279,24.12227487
Airbus A320,0.01834,0.02174,7.7945,2684.921787,3318.352663,3243.871862,543.1334872,119.6329267
Airbus A320,0.01834,0.02174,7.7945,1171.649844,3268.020931,3075.240078,347.6404599,76.57278852
Airbus A320,0.01834,0.02174,7.7945,1693.408995,2954.365399,1786.330396,279.2260907,61.50354421
Airbus A320,0.01834,0.02174,7.7945,1795.822062,6751.232816,2413.226396,499.2676371,109.9708452
Airbus A320,0.01834,0.02174,7.7945,1375.558633,3850.40134,1432.448325,17.5834798,3.873013172
Airbus A320,0.01834,0.02174,7.7945,556.2689474,1360.352974,1042.559073,16.34040554,3.599208269
Airbus A320,0.01834,0.02174,7.7945,79.71797378,261.5783543,179.7267387,55.42074817,12.20721325
Airbus A320,0.01834,0.02174,7.7945,578.3306699,2255.863749,2058.690559,299.041958,65.86827269
Airbus A320,0.01834,0.02174,7.7945,940.6187267,2271.199497,1854.848526,541.4810642,119.2689569
Airbus A320,0.01834,0.02174,7.7945,58.217207,187.4353101,74.65187823,87.9271915,19.3672228
Airbus A320,0.01834,0.02174,7.7945,982.1611918,4424.476933,2118.407943,550.754378,121.311537
Airbus A320,0.01834,0.02174,7.7945,2129.189204,6204.181497,5674.923356,476.4313257,104.9408206
Airbus A320,0.01834,0.02174,7.7945,1077.243415,1460.890935,1127.641142,116.1968808,25.59402661
Airbus A320,0.01834,0.02174,7.7945,24.7112862,119.039082,92.94317249,53.45084825,11.77331459
Airbus A320,0.01834,0.02174,7.7945,954.2925663,4497.764715,3015.060641,525.8621352,115.8286641
Airbus A320,0.01834,0.02174,7.7945,900.0943295,2475.144557,1765.429345,171.399072,37.75309956
Airbus A320,0.01834,0.02174,7.7945,1955.240007,5328.759205,4020.995892,836.7503448,184.3062433
Airbus A320,0.01834,0.02174,7.7945,406.8806635,1918.330058,433.5948306,157.061215,34.59498128
Airbus A320,0.01834,0.02174,7.7945,278.2834011,717.5569838,512.9118598,120.5761166,26.55861599
Airbus A320,0.01834,0.02174,7.7945,734.3939824,1281.998325,759.5942183,481.7171377,106.1050964
Airbus A320,0.01834,0.02174,7.7945,363.4111554,902.0577609,628.2141803,317.4312829,69.91878478
Airbus A320,0.01834,0.02174,7.7945,294.2107291,877.6037183,527.6848772,320.7246644,70.64419921
Airbus A320,0.01834,0.02174,7.7945,500.8959587,2040.012185,1189.685754,204.3949493,45.02091394
Airbus A320,0.01834,0.02174,7.7945,573.7105439,1143.24233,1118.806256,172.7382845,38.04808029
Airbus A320,0.01834,0.02174,7.7945,231.4434754,720.40328,493.1601194,344.1728672,75.80900159
Airbus A320,0.01834,0.02174,7.7945,289.5543428,717.5016614,492.3029087,111.89886,24.64732599
Airbus A320,0.01834,0.02174,7.7945,686.5160832,1834.397018,1481.187035,294.8325269,64.94108522
Airbus A320,0.01834,0.02174,7.7945,1956.635662,4083.88692,3010.254325,170.903079,37.64385
Airbus A320,0.01834,0.02174,7.7945,1520.47898,6348.470216,2848.721822,226.1641884,49.81590053
Airbus A320,0.01834,0.02174,7.7945,556.748001,750.3988636,599.4574761,21.76165327,4.793315698
Airbus A320,0.01834,0.02174,7.7945,499.0863499,1331.006703,1212.10115,34.79353495,7.663774218
Airbus A320,0.01834,0.02174,7.7945,910.8582845,1179.94605,1116.932403,195.1267848,42.97946802
Airbus A320,0.01834,0.02174,7.7945,273.6262955,643.3513522,323.2960069,288.529746,63.55280749
Airbus A320,0.01834,0.02174,7.7945,363.6074346,474.6511848,418.4456956,401.9307999,88.53101319
Airbus A320,0.01834,0.02174,7.7945,19.06696813,55.5721357,38.89134138,61.3800998,13.51984577
Airbus A320,0.01834,0.02174,7.7945,430.3557452,997.333982,637.2234844,282.9745474,62.32919546
Airbus A320,0.01834,0.02174,7.7945,1332.266093,4189.458192,3647.936342,1156.78357,254.7981432
Airbus A320,0.01834,0.02174,7.7945,16.58715692,60.17409262,50.21203218,184.345863,40.60481564
Airbus A320,0.01834,0.02174,7.7945,541.1950152,2549.390097,612.7311292,157.0551801,34.593652
Airbus A320,0.01834,0.02174,7.7945,372.8149832,936.2434547,497.76817,180.3318337,39.72066822
Airbus A320,0.01834,0.02174,7.7945,1347.369223,6061.112284,2339.63953,269.8513743,59.4386287
Airbus A320,0.01834,0.02174,7.7945,437.0466715,1761.90068,1455.694187,53.04375442,11.68364635
Airbus A320,0.01834,0.02174,7.7945,651.1062227,979.8159863,858.0834519,726.732767,160.0732967
Airbus A320,0.01834,0.02174,7.7945,1600.985517,5940.206592,2122.765049,186.7521857,41.13484267
Airbus A320,0.01834,0.02174,7.7945,144.9172696,617.8811823,262.2737822,410.6166165,90.44418866
Airbus A320,0.01834,0.02174,7.7945,173.7505258,582.8052344,291.6952923,8.871558108,1.954087689
Airbus A320,0.01834,0.02174,7.7945,189.9353891,579.8665908,274.7441901,149.9289978,33.02400833
Airbus A320,0.01834,0.02174,7.7945,1170.033976,1177.267435,1171.135758,227.5343082,50.11768903
Airbus A320,0.01834,0.02174,7.7945,70.6652684,275.1565955,94.90141963,1046.356813,230.4750689
Airbus A320,0.01834,0.02174,7.7945,4903.724714,10810.12753,9944.120515,796.2598344,175.3876287
Airbus A320,0.01834,0.02174,7.7945,669.0940466,2696.601964,995.3542412,238.874,52.6154185
Airbus A320,0.01834,0.02174,7.7945,197.9088495,514.9784172,426.8172459,140.5109491,30.94954826
Airbus A320,0.01834,0.02174,7.7945,274.743551,637.8173503,350.4071637,48.59072848,10.70280363
Airbus A320,0.01834,0.02174,7.7945,885.5742502,3177.84972,2114.705063,290.4078982,63.9664974
Airbus A320,0.01834,0.02174,7.7945,477.495676,1085.839218,478.4003391,643.3500344,141.707056
Airbus A320,0.01834,0.02174,7.7945,1431.919049,4139.763173,1481.869475,433.0918401,95.39467844
Airbus A320,0.01834,0.02174,7.7945,491.3851182,1853.577157,1836.914997,1250.927576,275.5347084
Airbus A320,0.01834,0.02174,7.7945,632.0326021,1462.880049,758.9843524,58.06561711,12.7897835
Airbus A320,0.01834,0.02174,7.7945,561.4973572,2001.328439,1236.334591,63.22292259,13.92575387
Airbus A320,0.01834,0.02174,7.7945,795.0567089,1111.47139,984.0462063,209.5766233,46.16225183
Airbus A320,0.01834,0.02174,7.7945,461.2965482,606.8663097,575.0815353,462.343936,101.8378714
Airbus A320,0.01834,0.02174,7.7945,430.6556634,538.4740834,517.1611963,212.1944865,46.73887368
Airbus A320,0.01834,0.02174,7.7945,453.9412947,1103.423782,511.2740518,136.2175775,30.0038717
Airbus A320,0.01834,0.02174,7.7945,249.0293503,859.5349249,845.8624097,320.1583311,70.51945619
Airbus A320,0.01834,0.02174,7.7945,491.3872568,2154.016478,2010.42647,348.7149901,76.80946919
Airbus A320,0.01834,0.02174,7.7945,530.4580443,988.6584899,643.5217984,379.1079579,83.50395548
Airbus A320,0.01834,0.02174,7.7945,816.7175518,1437.686309,1327.564465,63.447256,13.97516652
Airbus A320,0.01834,0.02174,7.7945,668.1253333,1266.255705,971.1593573,366.5010108,80.72709489
Airbus A320,0.01834,0.02174,7.7945,529.7441877,552.5221451,545.7150501,41.33202118,9.103969423
Airbus A320,0.01834,0.02174,7.7945,132.9046906,281.7978061,244.2006225,143.8707372,31.68958969
Airbus A320,0.01834,0.02174,7.7945,319.7260423,498.7102387,357.5491508,165.1193001,36.36988989
Airbus A320,0.01834,0.02174,7.7945,326.6785624,872.584231,374.9258264,77.64490453,17.10240188
Airbus A320,0.01834,0.02174,7.7945,67.70740617,188.6650027,114.3661547,52.71787294,11.61186629
Airbus A320,0.01834,0.02174,7.7945,428.0185237,1021.010382,489.6558998,9.67656207,2.131401337
Airbus A320,0.01834,0.02174,7.7945,416.7444028,801.4038516,635.3092927,202.2633616,44.55140123
Airbus A320,0.01834,0.02174,7.7945,1019.112931,4048.791946,2990.874147,318.810055,70.22247907
Airbus A320,0.01834,0.02174,7.7945,24.12844923,87.98213431,39.27025258,396.9163238,87.42650304
Airbus A320,0.01834,0.02174,7.7945,612.1046115,2927.678152,945.9260115,36.79653796,8.104964308
Airbus A320,0.01834,0.02174,7.7945,2296.283701,6035.165285,5799.933783,1180.375749,259.9946584
Airbus A320,0.01834,0.02174,7.7945,699.8107861,823.4602099,702.3854448,165.5805834,36.47149414
Airbus A320,0.01834,0.02174,7.7945,956.2629544,2673.25446,2390.858503,102.8507376,22.65434749
Airbus A320,0.01834,0.02174,7.7945,644.8121905,855.4187354,742.5464556,127.9443919,28.18158412
Airbus A320,0.01834,0.02174,7.7945,72.37446238,332.2336592,209.2759339,107.3765357,23.65121932
Airbus A320,0.01834,0.02174,7.7945,104.3986464,458.6838944,296.9270391,73.74479507,16.24334693
Airbus A320,0.01834,0.02174,7.7945,943.46254,2866.230018,1112.880364,396.3923363,87.31108729
Airbus A320,0.01834,0.02174,7.7945,437.1921665,2127.091311,1562.884748,71.14234526,15.6701201
Airbus A320,0.01834,0.02174,7.7945,535.6543811,2382.154368,1415.856113,93.02381824,20.48982781
Airbus A320,0.01834,0.02174,7.7945,455.530499,1626.879079,1587.24644,207.7555153,45.76112672
Airbus A320,0.01834,0.02174,7.7945,374.5102336,1554.752477,1027.397002,663.6140405,146.1704935
Airbus A320,0.01834,0.02174,7.7945,1280.813072,3279.311291,2358.428516,18.64041482,4.105818242
Airbus A320,0.01834,0.02174,7.7945,1909.432817,6934.292531,3682.426596,1096.856929,241.5984425
Airbus A320,0.01834,0.02174,7.7945,202.349093,657.9425648,393.6333125,28.03727516,6.175611269
Airbus A320,0.01834,0.02174,7.7945,798.393557,3488.359399,2206.506635,158.1336695,34.83120474
Airbus A320,0.01834,0.02174,7.7945,287.3973616,947.4816811,830.0422501,51.94906297,11.44252488
Airbus A320,0.01834,0.02174,7.7945,729.8454555,791.3937212,787.8056475,86.45465549,19.04287566
Airbus A320,0.01834,0.02174,7.7945,535.6062925,2535.995095,872.5763782,157.9431462,34.78923925
